id,city,temperature,humidity,rainfall,spoilage_risk,recorded_at
383,Bhubaneswar,37.76,52.0,0.0,High,2026-02-12 12:54:12
384,Nayagarh,38.03,16.0,0.0,Medium,2026-02-12 12:54:12
385,Nayagarh,29.68,61.0,9.7,High,2026-02-12 12:54:12
386,Bhubaneswar,40.43,66.0,0.0,High,2026-02-12 12:54:12
387,Talcher,25.43,40.0,0.0,Low,2026-02-12 12:54:12
388,Dhenkanal,32.89,25.0,0.0,Medium,2026-02-12 12:54:12
389,Talcher,30.1,17.0,0.0,Medium,2026-02-12 12:54:12
390,Bhadrak,37.23,11.0,0.0,Medium,2026-02-12 12:54:12
391,Koraput,32.18,14.0,0.0,Medium,2026-02-12 12:54:12
392,Nuapada,32.27,44.0,7.18,High,2026-02-12 12:54:12
393,Nuapada,32.61,12.0,0.0,Medium,2026-02-12 12:54:12
394,Bisoi,22.07,20.0,0.0,Low,2026-02-12 12:54:12
395,Banki,26.15,39.0,0.0,Low,2026-02-12 12:54:12
396,Deoghar,34.45,56.0,5.42,High,2026-02-12 12:54:12
397,Talcher,31.58,48.0,0.02,Medium,2026-02-12 12:54:12
398,Dhenkanal,29.92,30.0,0.0,Medium,2026-02-12 12:54:12
399,Bhadrak,30.59,49.0,12.76,High,2026-02-12 12:54:12
400,Balasore,23.32,37.0,0.0,Low,2026-02-12 12:54:12
401,Banki,26.6,19.0,0.0,Low,2026-02-12 12:54:12
402,Dhenkanal,18.06,22.0,0.0,Low,2026-02-12 12:54:12
403,Jharsuguda,32.96,27.0,0.0,Medium,2026-02-12 12:54:12
404,Jharsuguda,35.38,12.0,0.0,Medium,2026-02-12 12:54:12
405,Angul,34.36,22.0,0.0,Medium,2026-02-12 12:54:12
406,Angul,29.53,40.0,0.0,Medium,2026-02-12 12:54:12
407,Soro,27.69,19.0,0.0,Low,2026-02-12 12:54:12
408,Sundargarh,19.41,33.0,0.0,Low,2026-02-12 12:54:12
409,Titlagarh,27.25,22.0,0.0,Low,2026-02-12 12:54:12
410,Nuapada,31.51,27.0,0.0,Medium,2026-02-12 12:54:12
411,Titlagarh,19.74,43.0,0.0,Medium,2026-02-12 12:54:12
412,Nayagarh,30.38,22.0,0.0,Medium,2026-02-12 12:54:12
413,Soro,28.4,16.0,0.0,Medium,2026-02-12 12:54:12
414,Bhadrak,35.97,24.0,0.0,Medium,2026-02-12 12:54:12
415,Balasore,25.94,11.0,0.0,Low,2026-02-12 12:54:12
416,Paradip,26.36,56.0,1.72,Medium,2026-02-12 12:54:12
417,Rourkela,27.19,45.0,17.42,Medium,2026-02-12 12:54:12
418,Talcher,29.23,15.0,0.0,Medium,2026-02-12 12:54:12
419,Gunupur,30.52,36.0,0.0,Medium,2026-02-12 12:54:12
420,Cuttack,23.83,27.0,0.0,Low,2026-02-12 12:54:12
421,Sundargarh,32.28,16.0,0.0,Medium,2026-02-12 12:54:12
422,Puri,27.44,16.0,0.0,Low,2026-02-12 12:54:12
423,Nayagarh,24.48,36.0,0.0,Low,2026-02-12 12:54:12
424,Sambalpur,33.12,54.0,0.0,Medium,2026-02-12 12:54:12
425,Khurda,31.32,51.0,3.74,Medium,2026-02-12 12:54:12
426,Dhenkanal,37.4,10.0,0.0,Medium,2026-02-12 12:54:12
427,Sambalpur,28.09,29.0,0.0,Medium,2026-02-12 12:54:12
428,Nayagarh,30.54,25.0,0.0,Medium,2026-02-12 12:54:12
429,Dhenkanal,36.57,15.0,0.0,Medium,2026-02-12 12:54:12
430,Titlagarh,25.95,40.0,0.0,Low,2026-02-12 12:54:12
431,Titlagarh,29.87,8.0,0.0,Medium,2026-02-12 12:54:12
432,Bhubaneswar,25.42,60.0,9.26,Medium,2026-02-12 12:54:12
433,Ganjam,29.2,27.0,0.0,Medium,2026-02-12 12:54:12
434,Puri,30.33,26.0,0.0,Medium,2026-02-12 12:54:12
435,Sambalpur,33.73,10.0,0.0,Medium,2026-02-12 12:54:12
436,Dhenkanal,37.66,28.0,0.43,Medium,2026-02-12 12:54:12
437,Angul,30.05,52.0,19.68,High,2026-02-12 12:54:12
438,Koraput,36.29,66.0,10.65,High,2026-02-12 12:54:12
439,Soro,31.91,57.0,0.0,Medium,2026-02-12 12:54:12
440,Bhadrak,36.59,52.0,0.0,High,2026-02-12 12:54:12
441,Banki,30.02,20.0,0.0,Medium,2026-02-12 12:54:12
442,Talcher,25.67,12.0,0.0,Low,2026-02-12 12:54:12
443,Soro,29.45,38.0,0.0,Medium,2026-02-12 12:54:12
444,Rourkela,33.64,77.0,10.52,High,2026-02-12 12:54:12
445,Talcher,34.9,43.0,0.0,Medium,2026-02-12 12:54:12
446,Talcher,26.62,46.0,5.74,Medium,2026-02-12 12:54:12
447,Balangir,35.02,37.0,14.24,High,2026-02-12 12:54:12
448,Balangir,21.46,36.0,0.0,Low,2026-02-12 12:54:12
449,Bhubaneswar,22.05,75.0,9.59,High,2026-02-12 12:54:12
450,Joda,24.99,46.0,0.0,Medium,2026-02-12 12:54:12
451,Bisoi,21.94,6.0,0.0,Low,2026-02-12 12:54:12
452,Baripada,37.49,7.0,0.0,Medium,2026-02-12 12:54:12
453,Ganjam,33.05,8.0,0.0,Medium,2026-02-12 12:54:12
454,Nayagarh,37.8,19.0,0.0,Medium,2026-02-12 12:54:12
455,Dhenkanal,27.59,28.0,0.0,Low,2026-02-12 12:54:12
456,Jharsuguda,35.38,23.0,0.0,Medium,2026-02-12 12:54:12
457,Balangir,30.88,39.0,0.0,Medium,2026-02-12 12:54:12
458,Rourkela,29.59,41.0,0.0,Medium,2026-02-12 12:54:12
459,Angul,29.92,23.0,0.0,Medium,2026-02-12 12:54:12
460,Soro,26.3,57.0,0.0,Medium,2026-02-12 12:54:12
461,Joda,23.31,41.0,0.07,Medium,2026-02-12 12:54:12
462,Balangir,31.78,18.0,0.0,Medium,2026-02-12 12:54:12
463,Koraput,39.63,20.0,0.0,Medium,2026-02-12 12:54:12
464,Dhenkanal,29.23,43.0,0.47,Medium,2026-02-12 12:54:12
465,Puri,29.09,30.0,6.39,Medium,2026-02-12 12:54:12
466,Talcher,38.32,34.0,0.0,Medium,2026-02-12 12:54:12
467,Bhadrak,39.3,28.0,0.0,Medium,2026-02-12 12:54:12
468,Joda,41.57,20.0,6.82,High,2026-02-12 12:54:12
469,Banki,22.84,17.0,0.0,Low,2026-02-12 12:54:12
470,Bisoi,28.55,17.0,0.0,Medium,2026-02-12 12:54:12
471,Baripada,29.63,41.0,0.0,Medium,2026-02-12 12:54:12
472,Angul,35.78,23.0,0.0,Medium,2026-02-12 12:54:12
473,Nuapada,36.21,14.0,0.0,Medium,2026-02-12 12:54:12
474,Dhenkanal,28.11,21.0,0.0,Medium,2026-02-12 12:54:12
475,Rayagada,21.24,15.0,0.0,Low,2026-02-12 12:54:12
476,Gopalpur,34.44,36.0,0.0,Medium,2026-02-12 12:54:12
477,Sambalpur,31.6,13.0,0.0,Medium,2026-02-12 12:54:12
478,Cuttack,26.52,26.0,0.0,Low,2026-02-12 12:54:12
479,Khurda,22.26,36.0,0.0,Low,2026-02-12 12:54:12
480,Sambalpur,29.76,47.0,6.61,High,2026-02-12 12:54:12
481,Gunupur,33.55,57.0,2.87,Medium,2026-02-12 12:54:12
482,Deoghar,24.77,57.0,17.13,Medium,2026-02-12 12:54:12
483,Dhenkanal,37.57,31.0,0.0,Medium,2026-02-12 12:54:12
484,Gopalpur,33.68,24.0,0.0,Medium,2026-02-12 12:54:12
485,Gunupur,26.51,38.0,0.0,Low,2026-02-12 12:54:12
486,Gunupur,37.12,32.0,0.0,Medium,2026-02-12 12:54:12
487,Balangir,38.67,16.0,0.0,Medium,2026-02-12 12:54:12
488,Khurda,28.02,58.0,2.29,Medium,2026-02-12 12:54:12
489,Rourkela,36.21,16.0,0.0,Medium,2026-02-12 12:54:12
490,Talcher,20.78,16.0,6.35,Medium,2026-02-12 12:54:12
491,Bisoi,26.79,45.0,0.0,Medium,2026-02-12 12:54:12
492,Bisoi,30.54,6.0,0.0,Medium,2026-02-12 12:54:12
493,Cuttack,37.67,37.0,40.34,High,2026-02-12 12:54:12
494,Paradip,32.7,17.0,0.0,Medium,2026-02-12 12:54:12
495,Koraput,28.61,65.0,0.0,Medium,2026-02-12 12:54:12
496,Joda,27.1,35.0,0.0,Low,2026-02-12 12:54:12
497,Angul,23.86,27.0,0.0,Low,2026-02-12 12:54:12
498,Soro,28.84,70.0,7.39,High,2026-02-12 12:54:12
499,Rayagada,38.56,28.0,0.0,Medium,2026-02-12 12:54:12
500,Koraput,34.45,36.0,0.0,Medium,2026-02-12 12:54:12
501,Banki,31.5,31.0,0.0,Medium,2026-02-12 12:54:12
502,Gopalpur,30.16,57.0,0.0,Medium,2026-02-12 12:54:12
503,Jaleswar,28.28,49.0,50.71,High,2026-02-12 12:54:12
504,Soro,35.11,31.0,0.0,Medium,2026-02-12 12:54:12
505,Khurda,25.95,45.0,8.24,Medium,2026-02-12 12:54:12
506,Gunupur,25.42,9.0,0.0,Low,2026-02-12 12:54:12
507,Soro,25.3,46.0,0.0,Medium,2026-02-12 12:54:12
508,Bisoi,35.12,3.0,0.0,Medium,2026-02-12 12:54:12
509,Koraput,35.25,14.0,0.0,Medium,2026-02-12 12:54:12
510,Paradip,29.34,37.0,4.68,Medium,2026-02-12 12:54:12
511,Sambalpur,28.65,7.0,0.0,Medium,2026-02-12 12:54:12
512,Deoghar,29.25,28.0,0.0,Medium,2026-02-12 12:54:12
513,Puri,23.35,37.0,0.0,Low,2026-02-12 12:54:12
514,Baripada,31.38,20.0,0.0,Medium,2026-02-12 12:54:12
515,Khurda,24.38,26.0,0.0,Low,2026-02-12 12:54:12
516,Sambalpur,34.32,7.0,0.0,Medium,2026-02-12 12:54:12
517,Nayagarh,26.07,29.0,0.0,Low,2026-02-12 12:54:12
518,Khurda,36.71,57.0,0.0,High,2026-02-12 12:54:12
519,Ganjam,28.81,36.0,0.0,Medium,2026-02-12 12:54:12
520,Gopalpur,33.87,33.0,0.0,Medium,2026-02-12 12:54:12
521,Angul,23.89,22.0,0.0,Low,2026-02-12 12:54:12
522,Talcher,36.26,24.0,0.0,Medium,2026-02-12 12:54:12
523,Bhadrak,32.32,32.0,0.0,Medium,2026-02-12 12:54:12
524,Sambalpur,34.01,31.0,28.38,Medium,2026-02-12 12:54:12
525,Nayagarh,28.41,10.0,0.0,Medium,2026-02-12 12:54:12
526,Banki,39.01,19.0,0.0,Medium,2026-02-12 12:54:12
527,Soro,30.93,40.0,7.72,Medium,2026-02-12 12:54:12
528,Nuapada,27.45,6.0,0.0,Low,2026-02-12 12:54:12
529,Angul,43.73,40.0,0.0,Medium,2026-02-12 12:54:12
530,Banki,34.04,30.0,0.0,Medium,2026-02-12 12:54:12
531,Paradip,24.73,38.0,4.38,Low,2026-02-12 12:54:12
532,Ganjam,26.26,42.0,0.0,Medium,2026-02-12 12:54:12
533,Joda,32.95,23.0,0.0,Medium,2026-02-12 12:54:12
534,Paradip,33.94,49.0,0.0,Medium,2026-02-12 12:54:12
535,Dhenkanal,33.02,30.0,0.0,Medium,2026-02-12 12:54:12
536,Dhenkanal,27.44,12.0,0.0,Low,2026-02-12 12:54:12
537,Gunupur,29.06,0.0,0.0,Medium,2026-02-12 12:54:12
538,Rourkela,30.36,9.0,0.0,Medium,2026-02-12 12:54:12
539,Bhubaneswar,32.25,41.0,0.0,Medium,2026-02-12 12:54:12
540,Ganjam,36.27,55.0,0.0,High,2026-02-12 12:54:12
541,Joda,29.5,40.0,0.0,Medium,2026-02-12 12:54:12
542,Balangir,38.81,52.0,0.0,High,2026-02-12 12:54:12
543,Talcher,34.89,32.0,2.24,Medium,2026-02-12 12:54:12
544,Talcher,26.4,58.0,0.0,Medium,2026-02-12 12:54:12
545,Baripada,35.87,33.0,0.0,Medium,2026-02-12 12:54:12
546,Bhadrak,30.53,18.0,0.0,Medium,2026-02-12 12:54:12
547,Soro,29.29,54.0,0.0,Medium,2026-02-12 12:54:12
548,Jharsuguda,24.44,-6.0,0.0,Low,2026-02-12 12:54:12
549,Balangir,30.2,45.0,0.0,Medium,2026-02-12 12:54:12
550,Gunupur,31.74,23.0,0.0,Medium,2026-02-12 12:54:12
551,Dhenkanal,28.33,33.0,0.1,Medium,2026-02-12 12:54:12
552,Titlagarh,23.59,33.0,5.4,Medium,2026-02-12 12:54:12
553,Paradip,27.67,30.0,0.0,Low,2026-02-12 12:54:12
554,Dhenkanal,22.72,41.0,0.0,Medium,2026-02-12 12:54:12
555,Rayagada,25.68,32.0,0.0,Low,2026-02-12 12:54:12
556,Baripada,30.94,34.0,0.0,Medium,2026-02-12 12:54:12
557,Sambalpur,29.21,48.0,0.0,Medium,2026-02-12 12:54:12
558,Gunupur,37.99,-0.0,0.0,Medium,2026-02-12 12:54:12
559,Nayagarh,38.56,61.0,6.51,High,2026-02-12 12:54:12
560,Bhubaneswar,23.26,25.0,0.0,Low,2026-02-12 12:54:12
561,Cuttack,26.05,20.0,0.0,Low,2026-02-12 12:54:12
562,Joda,22.21,51.0,0.0,Medium,2026-02-12 12:54:12
563,Balangir,29.73,27.0,0.0,Medium,2026-02-12 12:54:12
564,Gunupur,28.2,26.0,0.0,Medium,2026-02-12 12:54:12
565,Bhadrak,24.7,53.0,0.0,Medium,2026-02-12 12:54:12
566,Gunupur,32.59,29.0,0.0,Medium,2026-02-12 12:54:12
567,Nayagarh,24.74,30.0,0.0,Low,2026-02-12 12:54:12
568,Titlagarh,30.27,23.0,0.0,Medium,2026-02-12 12:54:12
569,Sundargarh,24.81,38.0,0.0,Low,2026-02-12 12:54:12
570,Ganjam,22.23,51.0,0.0,Medium,2026-02-12 12:54:12
571,Paradip,20.47,45.0,0.0,Medium,2026-02-12 12:54:12
572,Puri,31.35,22.0,0.0,Medium,2026-02-12 12:54:12
573,Jharsuguda,23.14,13.0,0.0,Low,2026-02-12 12:54:12
574,Sambalpur,34.33,21.0,0.0,Medium,2026-02-12 12:54:12
575,Rayagada,31.02,24.0,0.0,Medium,2026-02-12 12:54:12
576,Cuttack,29.85,27.0,0.0,Medium,2026-02-12 12:54:12
577,Soro,37.77,9.0,0.0,Medium,2026-02-12 12:54:12
578,Bhubaneswar,34.52,22.0,0.0,Medium,2026-02-12 12:54:12
579,Khurda,28.65,34.0,0.0,Medium,2026-02-12 12:54:12
580,Cuttack,28.43,39.0,0.0,Medium,2026-02-12 12:54:12
581,Bhadrak,31.87,52.0,0.0,Medium,2026-02-12 12:54:12
582,Bisoi,26.16,19.0,0.0,Low,2026-02-12 12:54:12
583,Titlagarh,18.15,47.0,0.0,Medium,2026-02-12 12:54:12
584,Khurda,34.05,35.0,0.0,Medium,2026-02-12 12:54:12
585,Balasore,24.37,45.0,0.0,Medium,2026-02-12 12:54:12
586,Soro,31.93,38.0,0.0,Medium,2026-02-12 12:54:12
587,Baripada,39.1,37.0,0.0,Medium,2026-02-12 12:54:12
588,Paradip,26.77,47.0,0.0,Medium,2026-02-12 12:54:12
589,Sundargarh,33.88,7.0,0.0,Medium,2026-02-12 12:54:12
590,Talcher,26.48,47.0,0.0,Medium,2026-02-12 12:54:12
591,Jaleswar,25.39,44.0,0.0,Medium,2026-02-12 12:54:12
592,Balasore,36.21,21.0,0.0,Medium,2026-02-12 12:54:12
593,Talcher,28.24,14.0,0.0,Medium,2026-02-12 12:54:12
594,Nuapada,33.27,40.0,0.0,Medium,2026-02-12 12:54:12
595,Gopalpur,24.2,-1.0,0.0,Low,2026-02-12 12:54:12
596,Sambalpur,25.82,50.0,2.92,Medium,2026-02-12 12:54:12
597,Cuttack,29.51,11.0,0.0,Medium,2026-02-12 12:54:12
598,Dhenkanal,23.24,53.0,0.0,Medium,2026-02-12 12:54:12
599,Jharsuguda,32.12,54.0,12.09,High,2026-02-12 12:54:12
600,Puri,30.96,23.0,0.0,Medium,2026-02-12 12:54:12
601,Cuttack,32.39,65.0,9.48,High,2026-02-12 12:54:12
602,Ganjam,38.43,41.0,0.0,High,2026-02-12 12:54:12
603,Jaleswar,35.99,27.0,0.0,Medium,2026-02-12 12:54:12
604,Sambalpur,25.49,29.0,0.0,Low,2026-02-12 12:54:12
605,Khurda,26.65,30.0,5.82,Medium,2026-02-12 12:54:12
606,Ganjam,36.41,23.0,0.0,Medium,2026-02-12 12:54:12
607,Paradip,24.87,30.0,6.19,Medium,2026-02-12 12:54:12
608,Talcher,24.65,41.0,0.0,Medium,2026-02-12 12:54:12
609,Gopalpur,24.84,59.0,1.7,Medium,2026-02-12 12:54:12
610,Angul,34.14,40.0,0.0,Medium,2026-02-12 12:54:12
611,Bhubaneswar,30.47,43.0,0.0,Medium,2026-02-12 12:54:12
612,Khurda,30.91,47.0,0.0,Medium,2026-02-12 12:54:12
613,Bhubaneswar,36.96,15.0,0.0,Medium,2026-02-12 12:54:12
614,Deoghar,29.7,30.0,0.0,Medium,2026-02-12 12:54:12
615,Sundargarh,31.53,37.0,0.0,Medium,2026-02-12 12:54:12
616,Jaleswar,31.81,27.0,0.0,Medium,2026-02-12 12:54:12
617,Rayagada,23.47,59.0,29.26,Medium,2026-02-12 12:54:12
618,Deoghar,32.03,21.0,0.0,Medium,2026-02-12 12:54:12
619,Bhubaneswar,29.43,33.0,0.0,Medium,2026-02-12 12:54:12
620,Jharsuguda,27.79,71.0,20.26,High,2026-02-12 12:54:12
621,Sambalpur,26.57,33.0,0.0,Low,2026-02-12 12:54:12
622,Balasore,30.22,16.0,0.0,Medium,2026-02-12 12:54:12
623,Puri,28.96,13.0,0.0,Medium,2026-02-12 12:54:12
624,Sundargarh,25.94,48.0,0.0,Medium,2026-02-12 12:54:12
625,Khurda,25.71,30.0,0.0,Low,2026-02-12 12:54:12
626,Balasore,33.38,29.0,0.0,Medium,2026-02-12 12:54:12
627,Banki,35.9,12.0,0.0,Medium,2026-02-12 12:54:12
628,Sambalpur,23.57,42.0,0.0,Medium,2026-02-12 12:54:12
629,Rayagada,34.1,56.0,0.32,Medium,2026-02-12 12:54:12
630,Angul,22.29,54.0,0.46,Medium,2026-02-12 12:54:12
631,Nayagarh,27.43,38.0,0.0,Low,2026-02-12 12:54:12
632,Titlagarh,30.44,42.0,0.0,Medium,2026-02-12 12:54:12
633,Bhadrak,25.66,39.0,0.0,Low,2026-02-12 12:54:12
634,Jharsuguda,34.5,25.0,0.0,Medium,2026-02-12 12:54:12
635,Soro,31.26,48.0,0.0,Medium,2026-02-12 12:54:12
636,Titlagarh,27.15,37.0,0.0,Low,2026-02-12 12:54:12
637,Jaleswar,23.22,9.0,0.0,Low,2026-02-12 12:54:12
638,Gunupur,28.53,49.0,0.0,Medium,2026-02-12 12:54:12
639,Gopalpur,30.33,32.0,0.0,Medium,2026-02-12 12:54:12
640,Nayagarh,37.8,20.0,0.0,Medium,2026-02-12 12:54:12
641,Banki,17.18,26.0,0.0,Low,2026-02-12 12:54:12
642,Jaleswar,20.46,37.0,0.0,Low,2026-02-12 12:54:12
643,Jaleswar,28.48,23.0,0.0,Medium,2026-02-12 12:54:12
644,Sundargarh,27.74,16.0,0.0,Low,2026-02-12 12:54:12
645,Rayagada,27.65,41.0,5.81,Medium,2026-02-12 12:54:12
646,Cuttack,24.49,12.0,0.0,Low,2026-02-12 12:54:12
647,Soro,22.44,24.0,0.0,Low,2026-02-12 12:54:12
648,Bisoi,35.4,22.0,0.0,Medium,2026-02-12 12:54:12
649,Bhadrak,17.24,35.0,0.0,Low,2026-02-12 12:54:12
650,Paradip,29.63,36.0,0.0,Medium,2026-02-12 12:54:12
651,Ganjam,17.54,31.0,0.0,Low,2026-02-12 12:54:12
652,Angul,28.05,72.0,26.15,High,2026-02-12 12:54:12
653,Talcher,26.56,-4.0,0.0,Low,2026-02-12 12:54:12
654,Talcher,38.23,57.0,2.54,High,2026-02-12 12:54:12
655,Koraput,24.53,16.0,0.0,Low,2026-02-12 12:54:12
656,Cuttack,43.9,23.0,0.0,Medium,2026-02-12 12:54:12
657,Balangir,38.27,61.0,1.33,High,2026-02-12 12:54:12
658,Sambalpur,38.71,47.0,0.0,High,2026-02-12 12:54:12
659,Sundargarh,30.14,20.0,0.0,Medium,2026-02-12 12:54:12
660,Balasore,31.68,65.0,9.55,High,2026-02-12 12:54:12
661,Balasore,37.22,21.0,0.0,Medium,2026-02-12 12:54:12
662,Angul,29.51,56.0,42.01,High,2026-02-12 12:54:12
663,Nuapada,23.78,50.0,0.0,Medium,2026-02-12 12:54:12
664,Sambalpur,26.31,43.0,0.0,Medium,2026-02-12 12:54:12
665,Rayagada,24.33,29.0,0.0,Low,2026-02-12 12:54:12
666,Bhubaneswar,29.0,38.0,0.0,Medium,2026-02-12 12:54:12
667,Koraput,33.13,44.0,0.0,Medium,2026-02-12 12:54:12
668,Baripada,29.57,20.0,0.0,Medium,2026-02-12 12:54:12
669,Soro,30.8,38.0,0.0,Medium,2026-02-12 12:54:12
670,Bisoi,26.38,9.0,0.0,Low,2026-02-12 12:54:12
671,Banki,31.54,17.0,0.0,Medium,2026-02-12 12:54:12
672,Rourkela,37.08,41.0,0.0,High,2026-02-12 12:54:12
673,Jharsuguda,22.2,43.0,0.0,Medium,2026-02-12 12:54:12
674,Baripada,33.44,37.0,1.12,Medium,2026-02-12 12:54:12
675,Titlagarh,32.75,41.0,0.0,Medium,2026-02-12 12:54:12
676,Talcher,32.52,39.0,0.0,Medium,2026-02-12 12:54:12
677,Nuapada,26.65,47.0,0.0,Medium,2026-02-12 12:54:12
678,Dhenkanal,32.89,37.0,0.0,Medium,2026-02-12 12:54:12
679,Bisoi,32.15,56.0,0.0,Medium,2026-02-12 12:54:12
680,Nuapada,27.16,9.0,0.0,Low,2026-02-12 12:54:12
681,Balangir,33.03,41.0,0.0,Medium,2026-02-12 12:54:12
682,Bisoi,33.68,7.0,0.0,Medium,2026-02-12 12:54:12
683,Sundargarh,26.66,26.0,0.0,Low,2026-02-12 12:54:12
684,Cuttack,30.34,34.0,0.0,Medium,2026-02-12 12:54:12
685,Dhenkanal,29.14,44.0,0.0,Medium,2026-02-12 12:54:12
686,Jharsuguda,26.66,16.0,0.0,Low,2026-02-12 12:54:12
687,Bhadrak,35.83,37.0,0.0,Medium,2026-02-12 12:54:12
688,Cuttack,31.21,49.0,9.52,High,2026-02-12 12:54:12
689,Deoghar,30.55,38.0,0.0,Medium,2026-02-12 12:54:12
690,Cuttack,23.95,26.0,0.0,Low,2026-02-12 12:54:12
691,Angul,31.55,31.0,0.0,Medium,2026-02-12 12:54:12
692,Angul,36.4,60.0,8.37,High,2026-02-12 12:54:12
693,Titlagarh,28.76,38.0,0.0,Medium,2026-02-12 12:54:12
694,Banki,23.62,53.0,0.0,Medium,2026-02-12 12:54:12
695,Soro,32.14,68.0,0.0,Medium,2026-02-12 12:54:12
696,Jharsuguda,31.7,77.0,20.26,High,2026-02-12 12:54:12
697,Banki,34.27,37.0,0.0,Medium,2026-02-12 12:54:12
698,Koraput,21.21,33.0,0.0,Low,2026-02-12 12:54:12
699,Nuapada,35.94,39.0,0.0,Medium,2026-02-12 12:54:12
700,Jharsuguda,30.58,35.0,0.0,Medium,2026-02-12 12:54:12
701,Koraput,32.23,50.0,21.47,High,2026-02-12 12:54:12
702,Bhadrak,34.95,17.0,0.0,Medium,2026-02-12 12:54:12
703,Balasore,28.98,33.0,0.0,Medium,2026-02-12 12:54:12
704,Jharsuguda,25.15,27.0,0.0,Low,2026-02-12 12:54:12
705,Gopalpur,26.66,41.0,0.0,Medium,2026-02-12 12:54:12
706,Sambalpur,37.38,43.0,0.0,High,2026-02-12 12:54:12
707,Joda,25.28,16.0,0.0,Low,2026-02-12 12:54:12
708,Titlagarh,29.39,54.0,5.1,High,2026-02-12 12:54:12
709,Gopalpur,28.39,27.0,0.0,Medium,2026-02-12 12:54:12
710,Rayagada,28.31,28.0,0.0,Medium,2026-02-12 12:54:12
711,Baripada,29.23,19.0,0.0,Medium,2026-02-12 12:54:12
712,Gunupur,31.42,37.0,0.0,Medium,2026-02-12 12:54:12
713,Angul,35.96,3.0,0.0,Medium,2026-02-12 12:54:12
714,Rourkela,26.18,35.0,0.0,Low,2026-02-12 12:54:12
715,Deoghar,31.16,38.0,0.0,Medium,2026-02-12 12:54:12
716,Nayagarh,32.01,42.0,0.0,Medium,2026-02-12 12:54:12
717,Talcher,34.42,25.0,0.0,Medium,2026-02-12 12:54:12
718,Jaleswar,28.32,56.0,4.21,Medium,2026-02-12 12:54:12
719,Bhubaneswar,32.55,31.0,0.0,Medium,2026-02-12 12:54:12
720,Titlagarh,31.64,71.0,14.53,High,2026-02-12 12:54:12
721,Sundargarh,25.43,20.0,0.0,Low,2026-02-12 12:54:12
722,Bhubaneswar,34.41,45.0,0.0,Medium,2026-02-12 12:54:12
723,Koraput,31.04,5.0,0.0,Medium,2026-02-12 12:54:12
724,Gunupur,27.15,61.0,0.0,Medium,2026-02-12 12:54:12
725,Soro,35.4,22.0,0.0,Medium,2026-02-12 12:54:12
726,Sambalpur,24.69,76.0,25.11,High,2026-02-12 12:54:12
727,Banki,29.8,50.0,0.0,Medium,2026-02-12 12:54:12
728,Rayagada,29.84,59.0,8.9,High,2026-02-12 12:54:12
729,Ganjam,37.87,51.0,0.0,High,2026-02-12 12:54:12
730,Gopalpur,27.22,35.0,0.0,Low,2026-02-12 12:54:12
731,Banki,37.91,18.0,0.0,Medium,2026-02-12 12:54:12
732,Koraput,36.65,53.0,0.0,High,2026-02-12 12:54:12
733,Banki,18.97,18.0,0.0,Low,2026-02-12 12:54:12
734,Talcher,39.71,43.0,0.0,High,2026-02-12 12:54:12
735,Joda,30.2,51.0,2.19,Medium,2026-02-12 12:54:12
736,Gunupur,34.21,36.0,0.0,Medium,2026-02-12 12:54:12
737,Cuttack,28.54,52.0,0.0,Medium,2026-02-12 12:54:12
738,Talcher,35.11,37.0,6.3,High,2026-02-12 12:54:12
739,Rourkela,29.54,7.0,0.0,Medium,2026-02-12 12:54:12
740,Rourkela,26.35,45.0,0.14,Medium,2026-02-12 12:54:12
741,Deoghar,30.5,38.0,0.0,Medium,2026-02-12 12:54:12
742,Bhadrak,35.77,52.0,0.0,High,2026-02-12 12:54:12
743,Bisoi,33.45,13.0,0.0,Medium,2026-02-12 12:54:12
744,Angul,27.14,41.0,1.79,Medium,2026-02-12 12:54:12
745,Joda,35.46,49.0,5.51,High,2026-02-12 12:54:12
746,Rayagada,32.85,42.0,8.19,High,2026-02-12 12:54:12
747,Deoghar,30.85,14.0,0.0,Medium,2026-02-12 12:54:12
748,Jharsuguda,24.51,35.0,0.0,Low,2026-02-12 12:54:12
749,Angul,37.58,44.0,0.0,High,2026-02-12 12:54:12
750,Sundargarh,33.92,37.0,0.0,Medium,2026-02-12 12:54:12
751,Khurda,23.63,24.0,0.0,Low,2026-02-12 12:54:12
752,Soro,28.05,71.0,8.39,High,2026-02-12 12:54:12
753,Jharsuguda,28.15,43.0,0.0,Medium,2026-02-12 12:54:12
754,Rayagada,34.16,20.0,0.0,Medium,2026-02-12 12:54:12
755,Koraput,25.61,2.0,0.0,Low,2026-02-12 12:54:12
756,Joda,21.28,29.0,0.0,Low,2026-02-12 12:54:12
757,Sundargarh,27.57,40.0,0.0,Low,2026-02-12 12:54:12
758,Koraput,20.89,30.0,0.0,Low,2026-02-12 12:54:12
759,Nayagarh,38.08,34.0,0.0,Medium,2026-02-12 12:54:12
760,Talcher,26.33,19.0,0.0,Low,2026-02-12 12:54:12
761,Rayagada,21.93,71.0,0.0,Medium,2026-02-12 12:54:12
762,Nuapada,39.54,54.0,12.09,High,2026-02-12 12:54:12
763,Paradip,32.6,29.0,0.0,Medium,2026-02-12 12:54:12
764,Rourkela,35.59,83.0,0.24,High,2026-02-12 12:54:12
765,Angul,24.86,35.0,0.0,Low,2026-02-12 12:54:12
